ID,ring,Type1
wch,14,F-type ATPase
ypi,14,F-type ATPase
ypn,14,F-type ATPase
ypm,14,F-type ATPase
sfx,14,F-type ATPase
sfv,14,F-type ATPase
bsu,14,F-type ATPase
sfr,14,F-type ATPase
rhi,14,F-type ATPase
bsn,14,F-type ATPase
ppe,14,F-type ATPase
sbc,14,F-type ATPase
rha,14,F-type ATPase
bse,14,F-type ATPase
bsa,14,F-type ATPase
fjo,14,F-type ATPase
bug,14,F-type ATPase
ckl,14,F-type ATPase
cko,14,F-type ATPase
ckn,14,F-type ATPase
cki,14,F-type ATPase
lpp,14,F-type ATPase
lpn,14,F-type ATPase
lpl,14,F-type ATPase
ckp,14,F-type ATPase
lpf,14,F-type ATPase
lpc,14,F-type ATPase
mra,14,F-type ATPase
lpa,14,F-type ATPase
mfa,14,F-type ATPase
dba,14,F-type ATPase
rpc,14,F-type ATPase
cdi,14,F-type ATPase
nla,14,F-type ATPase
dbr,14,F-type ATPase
rty,14,F-type ATPase
bfa,14,F-type ATPase
tcx,14,F-type ATPase
oca,14,F-type ATPase
ngo,14,F-type ATPase
bfl,14,F-type ATPase
bfs,14,F-type ATPase
bfr,14,F-type ATPase
sur,14,F-type ATPase
hip,14,F-type ATPase
hiq,14,F-type ATPase
mga,14,F-type ATPase
sms,14,F-type ATPase
hit,14,F-type ATPase
mge,14,F-type ATPase
ssu,14,F-type ATPase
mgi,14,F-type ATPase
ssv,14,F-type ATPase
ssp,14,F-type ATPase
sss,14,F-type ATPase
tbi,14,F-type ATPase
geb,14,F-type ATPase
ssn,14,F-type ATPase
ssi,14,F-type ATPase
hif,14,F-type ATPase
sse,14,F-type ATPase
ssd,14,F-type ATPase
hil,14,F-type ATPase
tbd,14,F-type ATPase
gem,14,F-type ATPase
ssb,14,F-type ATPase
bav,14,F-type ATPase
rfr,14,F-type ATPase
bat,14,F-type ATPase
gbe,14,F-type ATPase
bar,14,F-type ATPase
dpr,14,F-type ATPase
aex,14,F-type ATPase
gbm,14,F-type ATPase
emi,14,F-type ATPase
bay,14,F-type ATPase
sha,14,F-type ATPase
bae,14,F-type ATPase
bab,14,F-type ATPase
she,14,F-type ATPase
rfe,14,F-type ATPase
ban,14,F-type ATPase
aeh,14,F-type ATPase
bal,14,F-type ATPase
bam,14,F-type ATPase
pbs,14,F-type ATPase
bah,14,F-type ATPase
bai,14,F-type ATPase
ebd,14,F-type ATPase
seu,14,F-type ATPase
set,14,F-type ATPase
eba,14,F-type ATPase
bts,14,F-type ATPase
sep,14,F-type ATPase
ebi,14,F-type ATPase
syd,14,F-type ATPase
bte,14,F-type ATPase
see,14,F-type ATPase
ebw,14,F-type ATPase
sec,14,F-type ATPase
ebr,14,F-type ATPase
btb,14,F-type ATPase
pvi,14,F-type ATPase
sek,14,F-type ATPase
bth,14,F-type ATPase
btk,14,F-type ATPase
seh,14,F-type ATPase
wol,14,F-type ATPase
dly,14,F-type ATPase
twh,14,F-type ATPase
str,14,F-type ATPase
uur,14,F-type ATPase
ypk,14,F-type ATPase
uue,14,F-type ATPase
etr,14,F-type ATPase
fnu,14,F-type ATPase
etw,14,F-type ATPase
gwc,14,F-type ATPase
ilo,14,F-type ATPase
coc,14,F-type ATPase
eta,14,F-type ATPase
pdi,14,F-type ATPase
fno,14,F-type ATPase
mcd,14,F-type ATPase
rpr,14,F-type ATPase
rpt,14,F-type ATPase
rpx,14,F-type ATPase
rpa,14,F-type ATPase
pol,14,F-type ATPase
cba,14,F-type ATPase
rpe,14,F-type ATPase
rpd,14,F-type ATPase
rpf,14,F-type ATPase
rpi,14,F-type ATPase
rpk,14,F-type ATPase
tsa,14,F-type ATPase
ana,14,F-type ATPase
swi,14,F-type ATPase
fra,14,F-type ATPase
bbi,14,F-type ATPase
fri,14,F-type ATPase
zpr,14,F-type ATPase
xau,14,F-type ATPase
bba,14,F-type ATPase
xft,14,F-type ATPase
sez,14,F-type ATPase
lby,14,F-type ATPase
swp,14,F-type ATPase
mxa,14,F-type ATPase
bbt,14,F-type ATPase
bbr,14,F-type ATPase
bbp,14,F-type ATPase
bmb,14,F-type ATPase
bmc,14,F-type ATPase
nri,14,F-type ATPase
bma,14,F-type ATPase
bmf,14,F-type ATPase
bmd,14,F-type ATPase
bme,14,F-type ATPase
bmj,14,F-type ATPase
sag,14,F-type ATPase
gau,14,F-type ATPase
bmi,14,F-type ATPase
mca,14,F-type ATPase
hms,14,F-type ATPase
bmr,14,F-type ATPase
bms,14,F-type ATPase
bmq,14,F-type ATPase
sae,14,F-type ATPase
lgs,14,F-type ATPase
mcu,14,F-type ATPase
mct,14,F-type ATPase
ott,14,F-type ATPase
mcp,14,F-type ATPase
ant,14,F-type ATPase
hdu,14,F-type ATPase
pca,14,F-type ATPase
cow,14,F-type ATPase
mle,14,F-type ATPase
slt,14,F-type ATPase
cts,14,F-type ATPase
slp,14,F-type ATPase
mlo,14,F-type ATPase
rbo,14,F-type ATPase
eic,14,F-type ATPase
cvi,14,F-type ATPase
hdn,14,F-type ATPase
rbe,14,F-type ATPase
slg,14,F-type ATPase
sma,14,F-type ATPase
rba,14,F-type ATPase
pzu,14,F-type ATPase
smh,14,F-type ATPase
vok,14,F-type ATPase
sas,14,F-type ATPase
avn,14,F-type ATPase
avi,14,F-type ATPase
psn,14,F-type ATPase
ava,14,F-type ATPase
pap,14,F-type ATPase
cjk,14,F-type ATPase
par,14,F-type ATPase
cjn,14,F-type ATPase
pau,14,F-type ATPase
pay,14,F-type ATPase
cja,14,F-type ATPase
cjd,14,F-type ATPase
cje,14,F-type ATPase
paa,14,F-type ATPase
pac,14,F-type ATPase
pae,14,F-type ATPase
cjr,14,F-type ATPase
pak,14,F-type ATPase
sah,14,F-type ATPase
pam,14,F-type ATPase
cju,14,F-type ATPase
syc,14,F-type ATPase
syg,14,F-type ATPase
syf,14,F-type ATPase
sye,14,F-type ATPase
oih,14,F-type ATPase
smf,14,F-type ATPase
pha,14,F-type ATPase
syn,14,F-type ATPase
lxx,14,F-type ATPase
syr,14,F-type ATPase
vvm,14,F-type ATPase
syw,14,F-type ATPase
wpi,14,F-type ATPase
mpa,14,F-type ATPase
noc,14,F-type ATPase
nit,14,F-type ATPase
gsu,14,F-type ATPase
ccu,14,F-type ATPase
ccv,14,F-type ATPase
ccr,14,F-type ATPase
xcc,14,F-type ATPase
tit,14,F-type ATPase
cco,14,F-type ATPase
cch,14,F-type ATPase
san,14,F-type ATPase
mha,14,F-type ATPase
ldb,14,F-type ATPase
lde,14,F-type ATPase
tcu,14,F-type ATPase
mfl,14,F-type ATPase
mfm,14,F-type ATPase
mlc,14,F-type ATPase
teq,14,F-type ATPase
sku,14,F-type ATPase
ypb,14,F-type ATPase
eli,14,F-type ATPase
gmc,14,F-type ATPase
hac,14,F-type ATPase
sjj,14,F-type ATPase
gme,14,F-type ATPase
ske,14,F-type ATPase
ade,14,F-type ATPase
adn,14,F-type ATPase
has,14,F-type ATPase
sea,14,F-type ATPase
ami,14,F-type ATPase
lcr,14,F-type ATPase
psm,14,F-type ATPase
ama,14,F-type ATPase
amc,14,F-type ATPase
psa,14,F-type ATPase
lcz,14,F-type ATPase
amd,14,F-type ATPase
amf,14,F-type ATPase
sac,14,F-type ATPase
lcb,14,F-type ATPase
lca,14,F-type ATPase
mhj,14,F-type ATPase
psp,14,F-type ATPase
amu,14,F-type ATPase
amt,14,F-type ATPase
pst,14,F-type ATPase
psu,14,F-type ATPase
bpa,14,F-type ATPase
mho,14,F-type ATPase
bpe,14,F-type ATPase
ljo,14,F-type ATPase
rpb,14,F-type ATPase
bph,14,F-type ATPase
bpm,14,F-type ATPase
aph,14,F-type ATPase
bpo,14,F-type ATPase
bpn,14,F-type ATPase
eel,14,F-type ATPase
bps,14,F-type ATPase
bpr,14,F-type ATPase
bpu,14,F-type ATPase
xom,14,F-type ATPase
mhy,14,F-type ATPase
bpy,14,F-type ATPase
wbm,14,F-type ATPase
xfa,14,F-type ATPase
mhp,14,F-type ATPase
gbr,14,F-type ATPase
jan,14,F-type ATPase
saa,14,F-type ATPase
vsa,14,F-type ATPase
ols,14,F-type ATPase
vvu,14,F-type ATPase
ljf,14,F-type ATPase
tmr,14,F-type ATPase
gvi,14,F-type ATPase
tmt,14,F-type ATPase
ica,14,F-type ATPase
ter,14,F-type ATPase
gvg,14,F-type ATPase
tma,14,F-type ATPase
pen,14,F-type ATPase
esc,14,F-type ATPase
tme,14,F-type ATPase
esa,14,F-type ATPase
tye,14,F-type ATPase
dda,14,F-type ATPase
ddf,14,F-type ATPase
dde,14,F-type ATPase
cni,14,F-type ATPase
plu,14,F-type ATPase
nmu,14,F-type ATPase
ppn,14,F-type ATPase
cgl,14,F-type ATPase
hse,14,F-type ATPase
cgb,14,F-type ATPase
hso,14,F-type ATPase
nme,14,F-type ATPase
pla,14,F-type ATPase
nma,14,F-type ATPase
plm,14,F-type ATPase
cgt,14,F-type ATPase
sbo,14,F-type ATPase
nmi,14,F-type ATPase
aca,14,F-type ATPase
dze,14,F-type ATPase
bge,14,F-type ATPase
acd,14,F-type ATPase
nda,14,F-type ATPase
aci,14,F-type ATPase
bgl,14,F-type ATPase
sfl,14,F-type ATPase
acm,14,F-type ATPase
srm,14,F-type ATPase
acr,14,F-type ATPase
bgr,14,F-type ATPase
xne,14,F-type ATPase
srt,14,F-type ATPase
sru,14,F-type ATPase
kra,14,F-type ATPase
bbe,14,F-type ATPase
mbo,14,F-type ATPase
ppf,14,F-type ATPase
bja,14,F-type ATPase
ahe,14,F-type ATPase
nsa,14,F-type ATPase
sml,14,F-type ATPase
pph,14,F-type ATPase
mba,14,F-type ATPase
ppm,14,F-type ATPase
son,14,F-type ATPase
ppr,14,F-type ATPase
psb,14,F-type ATPase
ppu,14,F-type ATPase
mbt,14,F-type ATPase
mbv,14,F-type ATPase
soz,14,F-type ATPase
sad,14,F-type ATPase
rcp,14,F-type ATPase
rcm,14,F-type ATPase
rco,14,F-type ATPase
rce,14,F-type ATPase
vap,14,F-type ATPase
rca,14,F-type ATPase
bcl,14,F-type ATPase
eam,14,F-type ATPase
sds,14,F-type ATPase
bur,14,F-type ATPase
sdy,14,F-type ATPase
eay,14,F-type ATPase
sde,14,F-type ATPase
pwa,14,F-type ATPase
sdl,14,F-type ATPase
buc,14,F-type ATPase
sdn,14,F-type ATPase
eat,14,F-type ATPase
dma,14,F-type ATPase
xac,14,F-type ATPase
mts,14,F-type ATPase
snc,14,F-type ATPase
saf,14,F-type ATPase
mtt,14,F-type ATPase
mtu,14,F-type ATPase
bcd,14,F-type ATPase
bce,14,F-type ATPase
mtb,14,F-type ATPase
mtc,14,F-type ATPase
mta,14,F-type ATPase
mtf,14,F-type ATPase
cpb,14,F-type ATPase
cbc,14,F-type ATPase
rva,14,F-type ATPase
cpc,14,F-type ATPase
cbf,14,F-type ATPase
cbg,14,F-type ATPase
cbd,14,F-type ATPase
cbe,14,F-type ATPase
cbk,14,F-type ATPase
cbh,14,F-type ATPase
cbi,14,F-type ATPase
cbo,14,F-type ATPase
bca,14,F-type ATPase
cbt,14,F-type ATPase
cbu,14,F-type ATPase
cby,14,F-type ATPase
hpy,14,F-type ATPase
mci,14,F-type ATPase
hps,14,F-type ATPase
oan,14,F-type ATPase
hpp,14,F-type ATPase
nam,14,F-type ATPase
nar,14,F-type ATPase
hpj,14,F-type ATPase
tin,14,F-type ATPase
tpt,14,F-type ATPase
hpl,14,F-type ATPase
naz,14,F-type ATPase
hpb,14,F-type ATPase
hpa,14,F-type ATPase
hpg,14,F-type ATPase
lpj,14,F-type ATPase
lga,14,F-type ATPase
vcj,14,F-type ATPase
kvu,14,F-type ATPase
bcv,14,F-type ATPase
hna,14,F-type ATPase
cpi,14,F-type ATPase
bcn,14,F-type ATPase
bco,14,F-type ATPase
hne,14,F-type ATPase
bci,14,F-type ATPase
bcj,14,F-type ATPase
cpo,14,F-type ATPase
eok,14,F-type ATPase
eoj,14,F-type ATPase
eoi,14,F-type ATPase
eoh,14,F-type ATPase
cpe,14,F-type ATPase
cpf,14,F-type ATPase
agr,14,F-type ATPase
rxy,14,F-type ATPase
vch,14,F-type ATPase
xbo,14,F-type ATPase
wvi,14,F-type ATPase
bcx,14,F-type ATPase
bcy,14,F-type ATPase
bcz,14,F-type ATPase
dvu,14,F-type ATPase
cpr,14,F-type ATPase
cps,14,F-type ATPase
cpu,14,F-type ATPase
sco,15,F-type ATPase
smt,15,F-type ATPase
bvu,15,F-type ATPase
pth,15,F-type ATPase
osp,15,F-type ATPase
lmf,15,F-type ATPase
sca,15,F-type ATPase
scb,15,F-type ATPase
bva,15,F-type ATPase
llo,15,F-type ATPase
nwa,15,F-type ATPase
rop,15,F-type ATPase
lla,15,F-type ATPase
vco,15,F-type ATPase
ngk,15,F-type ATPase
blm,15,F-type ATPase
ots,15,F-type ATPase
zmn,15,F-type ATPase
zmo,15,F-type ATPase
lki,15,F-type ATPase
nse,15,F-type ATPase
vex,15,F-type ATPase
bqu,15,F-type ATPase
nwi,15,F-type ATPase
mpe,15,F-type ATPase
lre,15,F-type ATPase
lrf,15,F-type ATPase
mpn,15,F-type ATPase
mpo,15,F-type ATPase
ftf,15,F-type ATPase
mpu,15,F-type ATPase
fal,15,F-type ATPase
bld,15,F-type ATPase
sme,15,F-type ATPase
hya,15,F-type ATPase
din,15,F-type ATPase
smd,15,F-type ATPase
cmi,15,F-type ATPase
smc,15,F-type ATPase
dia,15,F-type ATPase
gur,15,F-type ATPase
wsu,15,F-type ATPase
min,15,F-type ATPase
trq,15,F-type ATPase
bxe,15,F-type ATPase
pmt,15,F-type ATPase
pmu,15,F-type ATPase
cfl,15,F-type ATPase
tel,15,F-type ATPase
pmr,15,F-type ATPase
rec,15,F-type ATPase
pmx,15,F-type ATPase
pmy,15,F-type ATPase
pmz,15,F-type ATPase
plt,15,F-type ATPase
pma,15,F-type ATPase
mmy,15,F-type ATPase
pmn,15,F-type ATPase
pmh,15,F-type ATPase
pmi,15,F-type ATPase
tdn,15,F-type ATPase
mmc,15,F-type ATPase
aba,15,F-type ATPase
abc,15,F-type ATPase
asu,15,F-type ATPase
xop,15,F-type ATPase
sun,15,F-type ATPase
sul,15,F-type ATPase
hde,15,F-type ATPase
abn,15,F-type ATPase
abo,15,F-type ATPase
rle,15,F-type ATPase
ran,15,F-type ATPase
abu,15,F-type ATPase
xoo,15,F-type ATPase
net,15,F-type ATPase
neu,15,F-type ATPase
rlg,15,F-type ATPase
sbm,15,F-type ATPase
mea,15,F-type ATPase
xfn,15,F-type ATPase
sav,15,F-type ATPase
mlu,15,F-type ATPase
mei,15,F-type ATPase
meh,15,F-type ATPase
mep,15,F-type ATPase
mes,15,F-type ATPase
mmr,15,F-type ATPase
caa,15,F-type ATPase
ctt,15,F-type ATPase
glo,15,F-type ATPase
sjp,15,F-type ATPase
hba,15,F-type ATPase
mmo,15,F-type ATPase
bov,15,F-type ATPase
rde,15,F-type ATPase
cte,15,F-type ATPase
mmi,15,F-type ATPase
sew,15,F-type ATPase
rdn,15,F-type ATPase
cti,15,F-type ATPase
sgy,15,F-type ATPase
xcb,15,F-type ATPase
ipa,15,F-type ATPase
tau,15,F-type ATPase
aps,15,F-type ATPase
lmo,15,F-type ATPase
ipo,15,F-type ATPase
brm,15,F-type ATPase
apn,15,F-type ATPase
sgl,15,F-type ATPase
sgo,15,F-type ATPase
brh,15,F-type ATPase
apb,15,F-type ATPase
apa,15,F-type ATPase
bra,15,F-type ATPase
cha,15,F-type ATPase
chd,15,F-type ATPase
msy,15,F-type ATPase
dno,15,F-type ATPase
chl,15,F-type ATPase
msp,15,F-type ATPase
tws,15,F-type ATPase
msk,15,F-type ATPase
chu,15,F-type ATPase
pmm,15,F-type ATPase
chy,15,F-type ATPase
mmb,15,F-type ATPase
svo,15,F-type ATPase
ooe,15,F-type ATPase
vpr,15,F-type ATPase
pfl,15,F-type ATPase
pfo,15,F-type ATPase
vpe,15,F-type ATPase
pfs,15,F-type ATPase
pfr,15,F-type ATPase
vpa,15,F-type ATPase
eru,15,F-type ATPase
erw,15,F-type ATPase
car,15,F-type ATPase
fba,15,F-type ATPase
det,15,F-type ATPase
swo,15,F-type ATPase
cat,15,F-type ATPase
deh,15,F-type ATPase
ere,15,F-type ATPase
erg,15,F-type ATPase
cao,15,F-type ATPase
cac,15,F-type ATPase
deb,15,F-type ATPase
deg,15,F-type ATPase
spx,15,F-type ATPase
spy,15,F-type ATPase
spz,15,F-type ATPase
xca,15,F-type ATPase
spn,15,F-type ATPase
spp,15,F-type ATPase
nde,15,F-type ATPase
spr,15,F-type ATPase
sps,15,F-type ATPase
spt,15,F-type ATPase
sph,15,F-type ATPase
spi,15,F-type ATPase
spj,15,F-type ATPase
spk,15,F-type ATPase
xcv,15,F-type ATPase
spm,15,F-type ATPase
hhe,15,F-type ATPase
tam,15,F-type ATPase
tal,15,F-type ATPase
spa,15,F-type ATPase
spb,15,F-type ATPase
spc,15,F-type ATPase
spe,15,F-type ATPase
spf,15,F-type ATPase
spg,15,F-type ATPase
afl,15,F-type ATPase
afo,15,F-type ATPase
sit,15,F-type ATPase
cse,15,F-type ATPase
afe,15,F-type ATPase
bcq,15,F-type ATPase
csa,15,F-type ATPase
krh,15,F-type ATPase
csc,15,F-type ATPase
ent,15,F-type ATPase
gct,15,F-type ATPase
fps,15,F-type ATPase
cst,15,F-type ATPase
afw,15,F-type ATPase
sil,15,F-type ATPase
pub,15,F-type ATPase
lam,15,F-type ATPase
lai,15,F-type ATPase
sna,15,F-type ATPase
sno,15,F-type ATPase
snm,15,F-type ATPase
lac,15,F-type ATPase
maa,15,F-type ATPase
mac,15,F-type ATPase
enc,15,F-type ATPase
mag,15,F-type ATPase
npu,15,F-type ATPase
pat,15,F-type ATPase
mal,15,F-type ATPase
las,15,F-type ATPase
vfm,15,F-type ATPase
vfi,15,F-type ATPase
lhk,15,F-type ATPase
axy,15,F-type ATPase
hfe,15,F-type ATPase
lsg,15,F-type ATPase
lsa,15,F-type ATPase
lso,15,F-type ATPase
lsl,15,F-type ATPase
ttu,15,F-type ATPase
hoh,15,F-type ATPase
wri,15,F-type ATPase
tte,15,F-type ATPase
clo,15,F-type ATPase
ppe,15,F-type ATPase
clj,15,F-type ATPase
pcr,15,F-type ATPase
cla,15,F-type ATPase
pct,15,F-type ATPase
pcu,15,F-type ATPase
cly,15,F-type ATPase
nsa,15,F-type ATPase
msu,15,F-type ATPase
cef,15,F-type ATPase
pru,15,F-type ATPase
bat,15,F-type ATPase
dak,15,F-type ATPase
dat,15,F-type ATPase
tjr,15,F-type ATPase
dap,15,F-type ATPase
dar,15,F-type ATPase
das,15,F-type ATPase
dps,15,F-type ATPase
bas,15,F-type ATPase
kpu,15,F-type ATPase
nfa,15,F-type ATPase
kpe,15,F-type ATPase
pao,15,F-type ATPase
kpn,15,F-type ATPase
lfe,15,F-type ATPase
mdi,15,F-type ATPase
seq,15,F-type ATPase
mat,15,F-type ATPase
ftu,15,F-type ATPase
vvy,15,F-type ATPase
dsy,15,F-type ATPase
rer,15,F-type ATPase
blt,15,F-type ATPase
smu,15,F-type ATPase
req,15,F-type ATPase
hin,15,F-type ATPase
vcm,15,F-type ATPase
ret,15,F-type ATPase
reu,15,F-type ATPase
fta,15,F-type ATPase
bll,15,F-type ATPase
blo,15,F-type ATPase
bln,15,F-type ATPase
bli,15,F-type ATPase
gox,15,F-type ATPase
blj,15,F-type ATPase
fth,15,F-type ATPase
hch,15,F-type ATPase
blf,15,F-type ATPase
ftm,15,F-type ATPase
ftl,15,F-type ATPase
blc,15,F-type ATPase
blb,15,F-type ATPase
ecf,15,F-type ATPase
ece,15,F-type ATPase
ecc,15,F-type ATPase
eca,15,F-type ATPase
eco,15,F-type ATPase
ecn,15,F-type ATPase
mmw,15,F-type ATPase
ecl,15,F-type ATPase
ecj,15,F-type ATPase
eci,15,F-type ATPase
ech,15,F-type ATPase
ecw,15,F-type ATPase
nth,15,F-type ATPase
asa,15,F-type ATPase
ypz,15,F-type ATPase
ecs,15,F-type ATPase
ecp,15,F-type ATPase
rlt,15,F-type ATPase
lmc,15,F-type ATPase
lme,15,F-type ATPase
ecy,15,F-type ATPase
ecx,15,F-type ATPase
ate,15,F-type ATPase
vha,15,F-type ATPase
atm,15,F-type ATPase
snt,15,F-type ATPase
shm,15,F-type ATPase
atu,15,F-type ATPase
rmr,15,F-type ATPase
nha,15,F-type ATPase
nhl,15,F-type ATPase
wbr,15,F-type ATPase
ser,15,F-type ATPase
syx,15,F-type ATPase
kol,15,F-type ATPase
rru,15,F-type ATPase
rsl,15,F-type ATPase
rso,15,F-type ATPase
gyc,15,F-type ATPase
gya,15,F-type ATPase
rsd,15,F-type ATPase
gym,15,F-type ATPase
pnu,15,F-type ATPase
rsc,15,F-type ATPase
cyb,15,F-type ATPase
cya,15,F-type ATPase
tfu,15,F-type ATPase
tpr,15,F-type ATPase
rsp,15,F-type ATPase
rsq,15,F-type ATPase
aae,15,F-type ATPase
seg,15,F-type ATPase
dth,15,F-type ATPase
stc,15,F-type ATPase
stl,15,F-type ATPase
stm,15,F-type ATPase
sth,15,F-type ATPase
sti,15,F-type ATPase
dte,15,F-type ATPase
stt,15,F-type ATPase
sed,15,F-type ATPase
stp,15,F-type ATPase
aap,15,F-type ATPase
aas,15,F-type ATPase
sty,15,F-type ATPase
sak,15,F-type ATPase
saj,15,F-type ATPase
lbr,15,F-type ATPase
sao,15,F-type ATPase
bhl,15,F-type ATPase
sam,15,F-type ATPase
sal,15,F-type ATPase
bha,15,F-type ATPase
sab,15,F-type ATPase
ral,15,F-type ATPase
rme,15,F-type ATPase
bhe,15,F-type ATPase
rak,15,F-type ATPase
rah,15,F-type ATPase
ank,15,F-type ATPase
bhy,15,F-type ATPase
prw,15,F-type ATPase
lbf,15,F-type ATPase
lbi,15,F-type ATPase
sar,15,F-type ATPase
lbj,15,F-type ATPase
saw,15,F-type ATPase
lbl,15,F-type ATPase
sau,15,F-type ATPase
sat,15,F-type ATPase
yps,15,F-type ATPase
ypp,15,F-type ATPase
mil,15,F-type ATPase
lic,15,F-type ATPase
lil,15,F-type ATPase
rrs,15,F-type ATPase
lin,15,F-type ATPase
mco,15,F-type ATPase
ypa,15,F-type ATPase
lip,15,F-type ATPase
sei,15,F-type ATPase
ype,15,F-type ATPase
gka,15,F-type ATPase
wch,15,F-type ATPase
ypi,15,F-type ATPase
ypn,15,F-type ATPase
ypm,15,F-type ATPase
sfx,15,F-type ATPase
sfv,15,F-type ATPase
bsu,15,F-type ATPase
sfr,15,F-type ATPase
rhi,15,F-type ATPase
bsn,15,F-type ATPase
sbc,15,F-type ATPase
rha,15,F-type ATPase
bse,15,F-type ATPase
bsa,15,F-type ATPase
fjo,15,F-type ATPase
bug,15,F-type ATPase
ckl,15,F-type ATPase
cko,15,F-type ATPase
ckn,15,F-type ATPase
cki,15,F-type ATPase
lpp,15,F-type ATPase
lpn,15,F-type ATPase
lpl,15,F-type ATPase
ckp,15,F-type ATPase
lpf,15,F-type ATPase
lpc,15,F-type ATPase
mra,15,F-type ATPase
lpa,15,F-type ATPase
mfa,15,F-type ATPase
dba,15,F-type ATPase
rpc,15,F-type ATPase
cdi,15,F-type ATPase
nla,15,F-type ATPase
dbr,15,F-type ATPase
rty,15,F-type ATPase
bfa,15,F-type ATPase
tcx,15,F-type ATPase
oca,15,F-type ATPase
ngo,15,F-type ATPase
bfl,15,F-type ATPase
bfs,15,F-type ATPase
bfr,15,F-type ATPase
sur,15,F-type ATPase
hip,15,F-type ATPase
hiq,15,F-type ATPase
mga,15,F-type ATPase
sms,15,F-type ATPase
hit,15,F-type ATPase
mge,15,F-type ATPase
ssu,15,F-type ATPase
mgi,15,F-type ATPase
ssv,15,F-type ATPase
ssp,15,F-type ATPase
sss,15,F-type ATPase
tbi,15,F-type ATPase
geb,15,F-type ATPase
ssn,15,F-type ATPase
ssi,15,F-type ATPase
hif,15,F-type ATPase
sse,15,F-type ATPase
ssd,15,F-type ATPase
hil,15,F-type ATPase
tbd,15,F-type ATPase
gem,15,F-type ATPase
ssb,15,F-type ATPase
bav,15,F-type ATPase
rfr,15,F-type ATPase
crp,15,F-type ATPase
gbe,15,F-type ATPase
bar,15,F-type ATPase
dpr,15,F-type ATPase
aex,15,F-type ATPase
gbm,15,F-type ATPase
emi,15,F-type ATPase
bay,15,F-type ATPase
sha,15,F-type ATPase
bae,15,F-type ATPase
bab,15,F-type ATPase
she,15,F-type ATPase
rfe,15,F-type ATPase
ban,15,F-type ATPase
aeh,15,F-type ATPase
bal,15,F-type ATPase
bam,15,F-type ATPase
pbs,15,F-type ATPase
bah,15,F-type ATPase
bai,15,F-type ATPase
ebd,15,F-type ATPase
seu,15,F-type ATPase
set,15,F-type ATPase
eba,15,F-type ATPase
bts,15,F-type ATPase
sep,15,F-type ATPase
ebi,15,F-type ATPase
syd,15,F-type ATPase
bte,15,F-type ATPase
see,15,F-type ATPase
ebw,15,F-type ATPase
sec,15,F-type ATPase
ebr,15,F-type ATPase
btb,15,F-type ATPase
pvi,15,F-type ATPase
sek,15,F-type ATPase
bth,15,F-type ATPase
btk,15,F-type ATPase
seh,15,F-type ATPase
wol,15,F-type ATPase
dly,15,F-type ATPase
twh,15,F-type ATPase
str,15,F-type ATPase
uur,15,F-type ATPase
ypk,15,F-type ATPase
uue,15,F-type ATPase
etr,15,F-type ATPase
fnu,15,F-type ATPase
etw,15,F-type ATPase
gwc,15,F-type ATPase
ilo,15,F-type ATPase
coc,15,F-type ATPase
eta,15,F-type ATPase
pdi,15,F-type ATPase
fno,15,F-type ATPase
mcd,15,F-type ATPase
rpr,15,F-type ATPase
rpt,15,F-type ATPase
rpx,15,F-type ATPase
rpa,15,F-type ATPase
pol,15,F-type ATPase
cba,15,F-type ATPase
rpe,15,F-type ATPase
rpd,15,F-type ATPase
rpf,15,F-type ATPase
rpi,15,F-type ATPase
rpk,15,F-type ATPase
tsa,15,F-type ATPase
ana,15,F-type ATPase
swi,15,F-type ATPase
fra,15,F-type ATPase
bbi,15,F-type ATPase
fri,15,F-type ATPase
zpr,15,F-type ATPase
xau,15,F-type ATPase
bba,15,F-type ATPase
xft,15,F-type ATPase
sez,15,F-type ATPase
lby,15,F-type ATPase
swp,15,F-type ATPase
mxa,15,F-type ATPase
bbt,15,F-type ATPase
bbr,15,F-type ATPase
bbp,15,F-type ATPase
bmb,15,F-type ATPase
bmc,15,F-type ATPase
nri,15,F-type ATPase
bma,15,F-type ATPase
bmf,15,F-type ATPase
bmd,15,F-type ATPase
bme,15,F-type ATPase
bmj,15,F-type ATPase
sag,15,F-type ATPase
gau,15,F-type ATPase
bmi,15,F-type ATPase
mca,15,F-type ATPase
hms,15,F-type ATPase
bmr,15,F-type ATPase
bms,15,F-type ATPase
bmq,15,F-type ATPase
sae,15,F-type ATPase
lgs,15,F-type ATPase
mcu,15,F-type ATPase
mct,15,F-type ATPase
ott,15,F-type ATPase
mcp,15,F-type ATPase
ant,15,F-type ATPase
hdu,15,F-type ATPase
pca,15,F-type ATPase
cow,15,F-type ATPase
mle,15,F-type ATPase
slt,15,F-type ATPase
cts,15,F-type ATPase
slp,15,F-type ATPase
mlo,15,F-type ATPase
rbo,15,F-type ATPase
eic,15,F-type ATPase
cvi,15,F-type ATPase
hdn,15,F-type ATPase
rbe,15,F-type ATPase
slg,15,F-type ATPase
sma,15,F-type ATPase
rba,15,F-type ATPase
pzu,15,F-type ATPase
smh,15,F-type ATPase
vok,15,F-type ATPase
sas,15,F-type ATPase
avn,15,F-type ATPase
avi,15,F-type ATPase
psn,15,F-type ATPase
ava,15,F-type ATPase
pap,15,F-type ATPase
cjk,15,F-type ATPase
par,15,F-type ATPase
cjn,15,F-type ATPase
pau,15,F-type ATPase
